;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN;timestamp
2009-08-27;0.7008690777;0.617045136;1.0677039529;1.4268;0.8804;1.5234;1.6206269877;1.1358473421;1.730349841;0.9365892083;0.6564264146;0.5779178154;2.8823240819;4.1125;4.6711721945;2.69955363;2009-08-27
2009-08-28;0.6961849067;0.6115288221;1.0561125035;1.4364;0.8784;1.517;1.6352459016;1.1384335155;1.727003643;0.94686882;0.6591957811;0.5790375742;2.8453077137;4.087;4.6527777778;2.6941331575;2009-08-28
2009-08-29;0.6961849067;0.6115288221;1.0561125035;1.4364;0.8784;1.517;1.6352459016;1.1384335155;1.727003643;0.94686882;0.6591957811;0.5790375742;2.8453077137;4.087;4.6527777778;2.6941331575;2009-08-29
2009-08-30;0.6961849067;0.6115288221;1.0561125035;1.4364;0.8784;1.517;1.6352459016;1.1384335155;1.727003643;0.94686882;0.6591957811;0.5790375742;2.8453077137;4.087;4.6527777778;2.6941331575;2009-08-30
2009-08-31;0.7006726457;0.6175378363;1.0627802691;1.4272;0.88135;1.5168;1.6193339763;1.1346230215;1.720996199;0.94092827;0.6592827004;0.581058808;2.8755605381;4.104;4.6564928802;2.7056962025;2009-08-31
2009-09-01;0.6986167389;0.6158306553;1.0586139444;1.4314;0.8815;1.5153;1.6238230289;1.134429949;1.7190017016;0.9446314261;0.6599353263;0.5817329902;2.8704764566;4.1088;4.6611457742;2.7115422689;2009-09-01
2009-09-02;0.7032348805;0.6154008439;1.0665963432;1.422;0.8751;1.5167;1.6249571478;1.1427265455;1.7331733516;0.9375618118;0.6593261687;0.5769763302;2.9310829817;4.168;4.7628842418;2.748071471;2009-09-02
2009-09-03;0.6975933031;0.6101848622;1.0563655389;1.4335;0.8747;1.5143;1.6388476049;1.143249114;1.7312221333;0.9466420128;0.6603711286;0.5776266262;2.8747820021;4.121;4.7113295987;2.7213894209;2009-09-03
2009-09-04;0.7011639321;0.6114149488;1.0627541719;1.4262;0.872;1.5157;1.6355504587;1.1467889908;1.7381880734;0.9409513756;0.6597611665;0.5753117372;2.8849389987;4.1145;4.7184633028;2.7145873194;2009-09-04
2009-09-05;0.7011639321;0.6114149488;1.0627541719;1.4262;0.872;1.5157;1.6355504587;1.1467889908;1.7381880734;0.9409513756;0.6597611665;0.5753117372;2.8849389987;4.1145;4.7184633028;2.7145873194;2009-09-05
2009-09-06;0.7011639321;0.6114149488;1.0627541719;1.4262;0.872;1.5157;1.6355504587;1.1467889908;1.7381880734;0.9409513756;0.6597611665;0.5753117372;2.8849389987;4.1145;4.7184633028;2.7145873194;2009-09-06
2009-09-07;0.6978367062;0.6095603629;1.0593859037;1.433;0.8735;1.5181;1.6405266171;1.1448196909;1.7379507728;0.9439430868;0.6587181345;0.5753902905;2.8681088625;4.11;4.7052089296;2.7073315328;2009-09-07
2009-09-08;0.6909417536;0.603641263;1.0473986043;1.4473;0.87365;1.5159;1.6566130601;1.1446231328;1.7351342071;0.9547463553;0.659674121;0.5763242958;2.825468113;4.0893;4.6807073771;2.6976053829;2009-09-08
2009-09-09;0.6886103842;0.6054951109;1.044828536;1.4522;0.8793;1.5173;1.6515409985;1.1372682816;1.7255771637;0.9570948395;0.6590654452;0.579516246;2.8398292246;4.124;4.6900943933;2.717985896;2009-09-09
2009-09-10;0.687521485;0.6020969405;1.041663802;1.4545;0.87575;1.5151;1.6608621182;1.14187839;1.7300599486;0.9600026401;0.6600224408;0.5780146525;2.8646957717;4.1667;4.7578646874;2.7501155039;2009-09-10
2009-09-11;0.6852131013;0.5988077292;1.0372070714;1.4594;0.8739;1.5137;1.6699851242;1.144295686;1.7321203799;0.9641276343;0.6606328863;0.5773270793;2.8727559271;4.1925;4.7974596636;2.7697033758;2009-09-11
2009-09-12;0.6852131013;0.5988077292;1.0372070714;1.4594;0.8739;1.5137;1.6699851242;1.144295686;1.7321203799;0.9641276343;0.6606328863;0.5773270793;2.8727559271;4.1925;4.7974596636;2.7697033758;2009-09-12
2009-09-13;0.6852131013;0.5988077292;1.0372070714;1.4594;0.8739;1.5137;1.6699851242;1.144295686;1.7321203799;0.9641276343;0.6606328863;0.5773270793;2.8727559271;4.1925;4.7974596636;2.7697033758;2009-09-13
2009-09-14;0.6867660188;0.6036673305;1.0392830163;1.4561;0.879;1.5133;1.6565415245;1.1376564278;1.7216154721;0.9622018106;0.6608075068;0.5808497985;2.8871643431;4.204;4.7827076223;2.7780347585;2009-09-14
2009-09-15;0.6844158511;0.6070084183;1.0377113134;1.4611;0.8869;1.5162;1.6474236103;1.1275228323;1.7095501184;0.9636591479;0.6595435958;0.5849492151;2.8495653959;4.1635;4.6944413124;2.7460097612;2009-09-15
2009-09-16;0.681616795;0.6064344625;1.0357848817;1.4671;0.8897;1.5196;1.6489828032;1.1239743734;1.7079914578;0.9654514346;0.6580679126;0.5854830218;2.8214163997;4.1393;4.6524671237;2.7239405107;2009-09-16
2009-09-17;0.6797172376;0.6052882001;1.0322865688;1.4712;0.8905;1.5187;1.6521055587;1.1229646266;1.7054463784;0.9687232501;0.6584578916;0.5863567525;2.8034937466;4.1245;4.6316676025;2.715809574;2009-09-17
2009-09-18;0.6800408024;0.6122407344;1.0299897994;1.4705;0.9003;1.5146;1.6333444407;1.1107408642;1.6823281129;0.9708834016;0.6602403275;0.5944143668;2.8080924855;4.1293;4.5865822504;2.7263303843;2009-09-18
2009-09-19;0.6800408024;0.6122407344;1.0299897994;1.4705;0.9003;1.5146;1.6333444407;1.1107408642;1.6823281129;0.9708834016;0.6602403275;0.5944143668;2.8080924855;4.1293;4.5865822504;2.7263303843;2009-09-19
2009-09-20;0.6800408024;0.6122407344;1.0299897994;1.4705;0.9003;1.5146;1.6333444407;1.1107408642;1.6823281129;0.9708834016;0.6602403275;0.5944143668;2.8080924855;4.1293;4.5865822504;2.7263303843;2009-09-20
2009-09-21;0.6822213126;0.618501842;1.0357483968;1.4658;0.9066;1.5182;1.6168100596;1.1030222811;1.6746084271;0.9654854433;0.6586747464;0.5971545251;2.8373584391;4.159;4.5874696669;2.7394282703;2009-09-21
2009-09-22;0.6765899865;0.6121109608;1.0249661705;1.478;0.9047;1.5149;1.6336907262;1.1053387863;1.6744777274;0.9756419566;0.6601095782;0.5972011354;2.8154939107;4.1613;4.5996462916;2.7469139877;2009-09-22
2009-09-23;0.6764526821;0.6084015423;1.0229993912;1.4783;0.8994;1.5123;1.6436513231;1.111852346;1.6814543029;0.9775176883;0.6612444621;0.5947232692;2.8360278699;4.1925;4.6614409606;2.7722674073;2009-09-23
2009-09-24;0.6771397616;0.6166373239;1.0236321777;1.4768;0.91065;1.5117;1.6216987866;1.0981167298;1.6600230605;0.9769134087;0.6615069127;0.6024012701;2.8227248104;4.1686;4.5776093999;2.7575577165;2009-09-24
2009-09-25;0.6816632584;0.6262781186;1.030538514;1.467;0.91875;1.5118;1.5967346939;1.0884353741;1.6454965986;0.9703664506;0.6614631565;0.607719275;2.860259032;4.196;4.5670748299;2.7754994047;2009-09-25
2009-09-26;0.6816632584;0.6262781186;1.030538514;1.467;0.91875;1.5118;1.5967346939;1.0884353741;1.6454965986;0.9703664506;0.6614631565;0.607719275;2.860259032;4.196;4.5670748299;2.7754994047;2009-09-26
2009-09-27;0.6816632584;0.6262781186;1.030538514;1.467;0.91875;1.5118;1.5967346939;1.0884353741;1.6454965986;0.9703664506;0.6614631565;0.607719275;2.860259032;4.196;4.5670748299;2.7754994047;2009-09-27
2009-09-28;0.6825938567;0.6297952218;1.0316723549;1.465;0.92265;1.5114;1.587817699;1.0838346068;1.6381076248;0.9692999868;0.6616382162;0.6104605002;2.8735153584;4.2097;4.5626185444;2.7852983988;2009-09-28
2009-09-29;0.6873324627;0.6267097395;1.0395216166;1.4549;0.9118;1.5124;1.5956350077;1.0967317394;1.6586970827;0.9619809574;0.6612007405;0.6028828352;2.8960753316;4.2135;4.621079184;2.7859693203;2009-09-29
2009-09-30;0.6829201666;0.6209793075;1.0297070272;1.4643;0.9093;1.5078;1.6103596173;1.0997470582;1.6581986143;0.9711500199;0.6632179334;0.6030640669;2.8884108448;4.2295;4.6513801826;2.8050802494;2009-09-30
2009-10-01;0.6878052136;0.6264873788;1.0430566064;1.4539;0.91085;1.5165;1.5962013504;1.0978756107;1.6649283636;0.9587207385;0.6594131223;0.6006264425;2.9197331316;4.245;4.6604819674;2.7992087043;2009-10-01
2009-10-02;0.6878998418;0.6309417349;1.039210291;1.4537;0.9172;1.5107;1.584932403;1.0902747492;1.6470780637;0.9622691468;0.6619447938;0.6071357649;2.9193093486;4.2438;4.6269079808;2.8091613159;2009-10-02
2009-10-03;0.6878998418;0.6309417349;1.039210291;1.4537;0.9172;1.5107;1.584932403;1.0902747492;1.6470780637;0.9622691468;0.6619447938;0.6071357649;2.9193093486;4.2438;4.6269079808;2.8091613159;2009-10-03
2009-10-04;0.6878998418;0.6309417349;1.039210291;1.4537;0.9172;1.5107;1.584932403;1.0902747492;1.6470780637;0.9622691468;0.6619447938;0.6071357649;2.9193093486;4.2438;4.6269079808;2.8091613159;2009-10-04
2009-10-05;0.6841817187;0.6274630542;1.0332512315;1.4616;0.9171;1.5102;1.5937193327;1.0903936321;1.6467124632;0.9678188319;0.6621639518;0.6072705602;2.8787629995;4.2076;4.5879402464;2.7861210436;2009-10-05
2009-10-06;0.6792555359;0.6290245891;1.0268985192;1.4722;0.92605;1.5118;1.5897629718;1.0798552994;1.6325252416;0.973806059;0.6614631565;0.6125479561;2.8367748947;4.1763;4.5097996868;2.7624685805;2009-10-06
2009-10-07;0.6805498843;0.629440588;1.0310330747;1.4694;0.9249;1.515;1.5887122932;1.0811979673;1.6380149205;0.9699009901;0.6600660066;0.6104950495;2.870559412;4.218;4.5604930263;2.7841584158;2009-10-07
2009-10-08;0.6773690984;0.6231795705;1.0272979747;1.4763;0.92;1.5166;1.604673913;1.0869565217;1.6484782609;0.9734274034;0.6593696426;0.6066200712;2.8676420782;4.2335;4.6016304348;2.791441382;2009-10-08
2009-10-09;0.6779661017;0.6256610169;1.0296271186;1.475;0.92285;1.5187;1.5983095844;1.0835997183;1.6456628921;0.9712253901;0.6584578916;0.6076578653;2.8854237288;4.256;4.6118004009;2.8023967867;2009-10-09
2009-10-10;0.6779661017;0.6256610169;1.0296271186;1.475;0.92285;1.5187;1.5983095844;1.0835997183;1.6456628921;0.9712253901;0.6584578916;0.6076578653;2.8854237288;4.256;4.6118004009;2.8023967867;2009-10-10
2009-10-11;0.6779661017;0.6256610169;1.0296271186;1.475;0.92285;1.5187;1.5983095844;1.0835997183;1.6456628921;0.9712253901;0.6584578916;0.6076578653;2.8854237288;4.256;4.6118004009;2.8023967867;2009-10-11
2009-10-12;0.6772773451;0.6321029462;1.0277683711;1.4765;0.9333;1.5175;1.5820207865;1.0714668381;1.6259509268;0.9729818781;0.6589785832;0.6150247117;2.8811378259;4.254;4.5580199293;2.8032948929;2009-10-12
2009-10-13;0.6727664155;0.6329386437;1.0205866523;1.4864;0.9408;1.517;1.5799319728;1.0629251701;1.612457483;0.9798286091;0.6591957811;0.6201713909;2.8478202368;4.233;4.4993622449;2.7903757416;2009-10-13
2009-10-14;0.6719978496;0.6251259996;1.0191519387;1.4881;0.93025;1.5166;1.599677506;1.0749798441;1.6303144316;0.9812079652;0.6593696426;0.61337861;2.8235333647;4.2017;4.5167428111;2.7704734274;2009-10-14
2009-10-15;0.6727664155;0.6153794403;1.0180301399;1.4864;0.9147;1.5132;1.6250136657;1.093254619;1.6543128895;0.9822891885;0.6608511763;0.604480571;2.8407561895;4.2225;4.6162676287;2.790444092;2009-10-15
2009-10-16;0.6725401843;0.613188513;1.0209159997;1.4869;0.91175;1.518;1.6308198519;1.0967918837;1.6649300795;0.9795125165;0.6587615283;0.6006258235;2.8336135584;4.2133;4.6211132438;2.7755599473;2009-10-16
2009-10-17;0.6725401843;0.613188513;1.0209159997;1.4869;0.91175;1.518;1.6308198519;1.0967918837;1.6649300795;0.9795125165;0.6587615283;0.6006258235;2.8336135584;4.2133;4.6211132438;2.7755599473;2009-10-17
2009-10-18;0.6725401843;0.613188513;1.0209159997;1.4869;0.91175;1.518;1.6308198519;1.0967918837;1.6649300795;0.9795125165;0.6587615283;0.6006258235;2.8336135584;4.2133;4.6211132438;2.7755599473;2009-10-18
2009-10-19;0.6703311436;0.6128837646;1.0147472852;1.4918;0.9143;1.5138;1.6316307558;1.0937329104;1.6556928798;0.9854670366;0.6605892456;0.6039767473;2.8106984851;4.193;4.5860220934;2.7698507068;2009-10-19
